Game,Team,Stat,Data
360417125,ARI,Assists, Weeks Jr. (Kemp at 3rd base)
360417125,SD,DP," 2 (Ramírez-Spangenberg-Myers, Spangenberg-Ramírez-Myers)"
360417119,SF,DP," 2 (Panik-Crawford-Belt, Panik-Belt)"
360417119,LAD,DP," 2 (Seager-Gonzalez, Maeda-Seager-Utley)"
360418102,TOR,DP," 2 (Tulowitzki-Encarnación, Goins-Encarnación)"
360418102,BOS,E," Rutledge (1, throw)"
360418102,BOS,DP," 5 (Rutledge-Pedroia-Shaw, Bogaerts-Pedroia-Shaw 3, Pedroia-Shaw)"
360418102,BOS,PB, Vázquez 2
360418122,NYM,DP, 1 (Cabrera-Walker-Duda)
360418122,PHI,DP, 1 (Franco-Howard)
360418117,COL,E," Parra (2, throw)"
360418117,COL,Assists, Parra (Bruce at 3rd base)
360418128,WSH,E," Ramos (2, throw)"
360418128,WSH,DP, 1 (Espinosa-Zimmerman)
360418124,STL,E," Díaz (4, throw)"
360418124,STL,DP," 2 (Leake-Wong-Moss, Lyons-Díaz-Moss)"
360418104,CHW,E," Abreu (1, throw)"
360418104,CHW,DP, 1 (Rollins-Lawrie-Abreu)
360418104,CHW,PB, Navarro
360418109,MIL,E," Anderson (1, throw)"
360418109,MIL,DP, 1 (Gennett-Carter)
360418109,MIN,E," Dozier (2, throw)"
360418126,ARI,DP, 1 (Gosselin-Segura-Goldschmidt)
360418126,SF,DP," 2 (Panik-Crawford-Belt, Gearrin-Crawford-Belt)"
360419109,MIL,E," Maldonado (1, throw)"
360419109,MIL,DP, 1 (Walsh-Carter)
360419109,MIN,E," Sanó (1, line drive); Buxton (1, bobble)"
360419109,MIN,DP," 2 (Park-Escobar-Park, Dozier-Escobar-Park)"
360419109,MIN,PB, Murphy
360419105,SEA,DP," 3 (Seager-Lind, Seager-Canó-Lind, Marte-Lind)"
360419101,TOR,DP, 1 (Stroman-Goins-Smoak)
360419101,BAL,E," Wieters (2, throw)"
360419101,BAL,DP, 1 (Hardy-Schoop-Davis)
360419101,BAL,Assists, Trumbo (Tulowitzki at Home)
360419110,OAK,E," Valencia (4, throw)"
360419122,NYM,DP, 1 (Cabrera-Walker-Duda)
360419122,NYM,Assists, Céspedes (Blanco at 2nd base)
360419122,PHI,E," Howard (4, catch)"
360419102,TB,DP, 1 (Miller-Forsythe-Morrison)
360419102,BOS,E," Shaw (1, ground ball)"
360419115,LAD,E," Turner 2 (2, ground ball 2); Seager (1, ground ball)"
360419115,LAD,DP," 2 (Utley-Seager-Gonzalez, Gonzalez-Seager-Gonzalez)"
360419115,LAD,PB, Grandal
360419115,ATL,DP, 1 (Castro-Freeman)
360419117,COL,E," Story (2, throw)"
360419117,COL,DP, 1 (LeMahieu-Story-Reynolds)
360419128,WSH,DP, 1 (Espinosa-Murphy-Zimmerman)
360419128,MIA,DP, 1 (Rojas-Bour)
360419107,DET,DP, 1 (Iglesias-Kinsler-Cabrera)
360419107,KC,E," Ventura (1, throw)"
360419113,HOU,E," Correa (1, ground ball)"
360419113,HOU,DP," 2 (González-Correa-White, Altuve-Correa-White)"
360419113,HOU,PB, Castro
360419104,CHW,Assists, Eaton (Simmons at Home)
360419124,CHC,DP, 1 (Heyward-Montero)
360419124,CHC,Assists, Heyward (Holliday at Home)
360419125,PIT,PB, Cervelli
360419125,SD,E," Rosales 2 (3, throw, ground ball)"
360419125,SD,DP," 2 (Spangenberg-Ramírez-Myers, Ramírez-Rosales-Myers)"
360419125,SD,Assists, Kemp (Polanco at Home)
360419126,ARI,DP, 1 (Ahmed-Segura-Goldschmidt)
360419126,SF,DP, 1 (Crawford-Panik-Posey)
360420124,CHC,E," Warren (1, throw)"
360420124,CHC,DP, 1 (Rizzo-Báez-Hendricks)
360420104,LAA,E," Richards (1, throw)"
360420104,LAA,DP," 2 (Giavotella-Simmons-Cron, Simmons-Giavotella-Cron)"
360420104,CHW,E," Frazier (2, throw)"
360420105,SEA,E," Lind (3, ground ball)"
360420105,CLE,E," Lindor (2, ground ball)"
360420107,DET,E," Zimmermann (1, ground ball)"
360420107,DET,DP," 2 (Kinsler-Cabrera-Iglesias-Saltalamacchia-Kinsler-Cabrera-Iglesias-Saltalamacchia, Iglesias-Kinsler-Cabrera)"
360420107,KC,Assists, Dyson (Iglesias at 2nd base)
360420101,TOR,DP," 3 (Donaldson-Goins-Colabello, Tulowitzki-Goins-Colabello 2)"
360420101,TOR,PB, Thole
360420101,BAL,DP," 2 (Jiménez-Machado, Schoop-Hardy-Davis)"
360420101,BAL,Assists, Rickard (Goins at Home)
360420110,OAK,E," Vogt (1, catchers interference); Burns (1, bobble)"
360420110,OAK,DP," 2 (Lowrie-Semien-Alonso, Coghlan-Alonso)"
360420110,NYY,E," Gregorius (2, catch)"
360420110,NYY,DP," 2 (Hicks-McCann, Gregorius-Teixeira)"
360420110,NYY,Assists, Hicks (Valencia at Home)
360420122,PHI,DP, 1 (Franco-Howard)
360420102,TB,DP, 1 (Longoria-Morrison)
360420115,LAD,E," Seager (2, ground ball)"
360420115,ATL,E," Teherán (1, throw); Markakis (2, bobble)"
360420128,WSH,DP," 3 (Rendon-Murphy-Zimmerman, Murphy-Espinosa-Zimmerman, Espinosa-Murphy-Zimmerman)"
360420128,MIA,DP, 1 (Hechavarría-Gordon-Bour)
360420128,MIA,Assists, Suzuki (Zimmerman at 3rd base)
360420113,HOU,E," González (1, ground ball); White (3, pop up)"
360420113,TEX,E," Hamels (1, throw)"
360420113,TEX,DP," 3 (Holaday-Odor, Mazara-Holaday-Odor-Holaday, Beltré-Odor-Moreland)"
360420113,TEX,Assists, Desmond (Altuve at 2nd base); Mazara (Rasmus at Home)
360420108,MIN,E," Arcia (1, bobble)"
360420108,MIN,DP, 1 (Escobar-Mauer)
360420108,MIL,DP, 2 (Villar-Rivera-Carter 2)
360420125,PIT,DP, 2 (Freese-Harrison-Cervelli 2)
360420125,SD,E," Ramírez (2, ground ball)"
360420125,SD,DP, 1 (Ramírez-Weeks-Myers)
360420126,SF,DP, 1 (Crawford-Panik-Posey)
360421105,SEA,E," Marte (3, throw)"
360421105,SEA,DP, 1 (Marte-Canó-Lind)
360421105,CLE,DP, 1 (Kipnis-Lindor-Santana)
360421105,CLE,Assists, Davis (Cruz at 2nd base)
360421115,LAD,E," Thompson (1, bobble)"
360421115,LAD,DP, 1 (Utley-Seager-Gonzalez)
360421115,LAD,Assists, Hernández (Castro at 3rd base)
360421115,LAD,PB, Ellis
360421115,ATL,E," García 2 (6, throw, ground ball); Francoeur (1, fly ball)"
360421115,ATL,DP, 1 (García-Castro-Freeman)
360421115,ATL,Assists, Francoeur (Kershaw at Home)
360421128,WSH,DP," 2 (Murphy-Robinson, Murphy-Espinosa-Robinson)"
360421102,TB,E," Casali (1, throw); Beckham (1, throw); Guyer (1, throw)"
360421102,BOS,E," Holt (2, bobble)"
360421102,BOS,Assists, Holt (Guyer at 2nd base)
360421108,MIL,E," Freeman (1, throw)"
360421108,MIL,DP," 2 (Gennett-Villar-Carter, Villar-Gennett-Carter)"
360421104,LAA,DP, 1 (Pérez-Giavotella)
360421104,CHW,DP," 4 (Frazier-Abreu, Danks-Rollins-Abreu, Lawrie-Rollins-Abreu, Petricka-Lawrie-Abreu)"
360421126,ARI,DP," 2 (Gosselin-Segura-Goldschmidt, Segura-Ahmed-Goldschmidt)"
360421126,SF,E," Brown (1, catch)"
360421126,SF,DP, 1 (Crawford-Panik-Belt)
360421126,SF,Assists, Pence (Goldschmidt at 2nd base)
360421101,TOR,DP, 1 (Smoak-Tulowitzki-Estrada)
360421101,TOR,PB, Martin
360421101,BAL,DP, 1 (Hardy)
360421110,OAK,E," Hill (2, throw)"
360421110,OAK,DP, 1 (Semien-Lowrie-Canha)
360421110,NYY,Assists, Hicks (Lowrie at 2nd base)
360421117,CHC,DP, 1 (Russell-Zobrist-Rizzo)
360421117,CIN,E," Finnegan (1, throw)"
360421117,CIN,PB, Mesoraco
360421107,DET,E," Castellanos (2, catch)"
360421107,DET,DP," 3 (Iglesias, Iglesias-Kinsler-Cabrera, Castellanos-Kinsler-Cabrera)"
360421107,KC,E," Escobar (3, ground ball)"
360421107,KC,Assists, Gordon (Iglesias at 3rd base)
360421113,HOU,E," Castro (2, dropped foul ball)"
360421113,HOU,Assists, Gómez (DeShields at 3rd base)
360421125,SD,DP, 1 (Rosales-Weeks-Myers)
360421125,SD,PB, Bethancourt
400836187,SD,DP, 1 (Rosales-Weeks-Myers)
400836187,SD,PB, Bethancourt
360422110,TB,E," Pearce (1, throw)"
360422110,TB,DP, 1 (Forsythe-Beckham-Pearce)
360422110,TB,Assists, Souza Jr. (Ellsbury at 3rd base)
360422110,NYY,E," Gregorius (3, ground ball)"
360422120,MIN,DP, 1 (Escobar-Dozier-Mauer)
360422120,WSH,E," Espinosa (3, ground ball)"
360422114,OAK,DP," 2 (Semien-Lowrie-Alonso, Lowrie-Semien-Alonso)"
360422114,TOR,E," Barney (1, catch); Carrera (1, bobble)"
360422114,TOR,Assists, Carrera (Davis at Home)
360422114,TOR,PB, Thole
360422117,CHC,DP," 2 (Báez-Zobrist, Zobrist-Russell-Rizzo)"
360422117,CIN,E," Moscot (1, throw)"
360422115,NYM,E," Cabrera (1, throw)"
360422115,NYM,Assists, Céspedes (Markakis at Home)
360422115,ATL,E," Norris (1, throw)"
360422115,ATL,DP," 2 (Aybar-Castro-Freeman, Aybar-Castro)"
360422104,TEX,E," Odor (3, throw)"
360422104,TEX,DP, 1 (Odor-Andrus-Moreland)
360422104,CHW,TP, 1 (Eaton-Navarro-Saladino-Navarro-Frazier-Abreu)
360422104,CHW,Assists, Eaton (Desmond at 1st base)
360422118,BOS,E," Shaw (2, ground ball)"
360422118,BOS,DP, 1 (Shaw-Pedroia-H. Ramírez)
360422118,BOS,PB, Hanigan 3
360422118,HOU,DP," 3 (Altuve-White, Devenski-Correa-White, Altuve-Correa-White)"
360422118,HOU,Assists, Rasmus (H. Ramírez at 2nd base)
360422127,LAD,Assists, Puig (Story at 3rd base)
360422127,COL,E," Wolters (1, throw)"
360422129,PIT,E," Mercer (3, ground ball)"
360422129,PIT,DP," 2 (Harrison-Mercer-Rogers, Niese-Harrison-Rogers)"
360422129,ARI,E," Tomás (2, bobble)"
360422129,ARI,DP, 3 (Ahmed-Segura-Goldschmidt 3)
360422103,SEA,DP," 2 (Canó-Marte-Lind, Seager-Canó-Lind)"
360422103,LAA,DP, 1 (Pérez-Giavotella)
360422103,LAA,Assists," Ortega (Lind at 2nd base, Gutiérrez at 2nd base)"
360422126,MIA,DP, 1 (Hechavarría-Bour)
360422126,SF,E," Span (1, bobble)"
360422126,SF,DP, 1 (Panik-Crawford-Belt)
360422125,STL,E," Carpenter (3, ground ball)"
360422125,STL,DP," 2 (Wong-Adams, Carpenter-Gyorko-Adams)"
360423110,TB,E," Miller (2, ground ball); Casali (2, catchers interference)"
360423110,NYY,DP, 1 (Castro-Gregorius-Teixeira)
360423120,MIN,Assists, Kepler (Zimmerman at 2nd base)
360423114,OAK,E," Rzepczynski (1, throw)"
360423114,OAK,DP, 1 (Coghlan-Lowrie-Butler)
360423114,TOR,DP," 3 (Goins-Tulowitzki-Smoak, Tulowitzki-Goins-Smoak 2)"
360423106,CLE,E," Napoli (2, ground ball)"
360423106,CLE,DP, 1 (Ramírez-Kipnis-Napoli)
360423106,DET,E," Saltalamacchia (2, throw)"
360423104,TEX,DP, 1 (Andrus-Odor-Moreland)
360423104,TEX,Assists, DeShields (Navarro at Home)
360423104,CHW,E," Navarro (1, throw)"
360423104,CHW,DP, 1 (Albers-Abreu)
360423118,BOS,Assists, Betts (Altuve at 3rd base)
360423118,HOU,E," Fiers (1, throw)"
360423108,MIL,E," Gennett (3, ground ball)"
360423108,MIL,DP, 1 (Anderson-Villar-Gennett)
360423115,NYM,DP, 1 (Wright-Walker-Duda)
360423115,ATL,E," Freeman (2, ground ball)"
360423117,CHC,E," Russell (2, throw); Soler (1, bobble)"
360423117,CHC,DP, 1 (Lackey-Rizzo)
360423117,CHC,Assists, Fowler (Phillips at 3rd base)
360423117,CIN,E," Suárez (6, ground ball)"
360423117,CIN,DP, 1 (Cozart-Phillips-Votto)
360423107,BAL,E," Davis (2, ground ball)"
360423107,BAL,DP, 1 (Schoop-Hardy-Davis)
360423107,KC,Assists, Cain (Rickard at 2nd base)
360423127,LAD,E," Seager (3, throw)"
360423129,PIT,E," Freese (3, ground ball)"
360423129,ARI,PB, Herrmann
360423125,STL,E," Díaz (5, throw)"
360423125,STL,DP, 1 (Wacha-Wong-Moss)
360423125,SD,DP," 2 (Norris-Ramírez-Myers, Wallace-Ramírez-Myers)"
360423103,SEA,E," Zych (1, throw)"
360423103,LAA,Assists, Trout (Lind at 2nd base)
360423103,LAA,PB, Pérez
360423126,MIA,DP, 2 (Hechavarría-Gordon-Bour 2)
360423126,SF,E," Belt (2, catch)"
360423126,SF,DP," 2 (Crawford-Panik-Belt, Panik-Crawford-Belt)"
360424110,TB,DP, 1 (Miller-Morrison)
360424114,OAK,DP, 1 (Semien-Ladendorf-Alonso)
360424114,TOR,DP, 1 (Tulowitzki-Barney-Smoak)
360424106,CLE,DP, 1 (Pérez-Lindor)
360424106,DET,DP," 2 (Kinsler-Romine, Iglesias-Kinsler-Romine)"
360424117,CIN,DP, 1 (De Jesús-Phillips-Votto)
360424115,NYM,DP, 1 (Cabrera-Duda)
360424115,ATL,DP," 3 (Pierzynski-Castro, Freeman-Castro-Freeman, Blair-Castro-Freeman)"
360424120,MIN,E," Murphy (1, throw)"
360424120,MIN,DP," 2 (Escobar-Dozier-Mauer, Dozier-Escobar-Mauer)"
360424104,TEX,DP," 2 (Rua-Nicholas-Odor, Andrus-Odor-Moreland)"
360424104,TEX,Assists," Rua (Sands at 2nd base, Frazier at 2nd base)"
360424104,CHW,E," Saladino (1, ground ball)"
360424104,CHW,DP," 2 (Lawrie-Saladino-Abreu, Latos-Lawrie-Abreu)"
360424108,PHI,E," Herrera (3, throw); Goeddel (1, dropped foul ball)"
360424108,MIL,E," Peralta (1, throw)"
360424108,MIL,DP, 1 (Gennett-Villar-Carter)
360424107,BAL,E," Wright (1, throw)"
360424103,SEA,DP," 2 (Canó-Marte-Lind, Marte-Canó-Lind)"
360424103,LAA,E," Simmons (1, throw); Gentry (1, bobble); Escobar (4, ground ball)"
360424103,LAA,DP," 2 (Giavotella-Simmons-Cron, Trout-Cron)"
360424103,LAA,Assists, Trout (Martín at 1st base)
360424126,MIA,E," Rojas (1, ground ball); Yelich (1, bobble)"
360424126,MIA,DP," 3 (Rojas-Bour, Dietrich-Gordon-Bour, Phelps-Realmuto-Johnson)"
360424126,MIA,Assists, Yelich (Pagán at Home)
360424126,SF,DP," 2 (Panik-Crawford-Posey, Panik-Posey)"
360424127,LAD,E," Báez (1, bunt); Puig (1, bobble)"
360424127,LAD,DP, 1 (Blanton-Seager-Gonzalez)
360424127,COL,E," Story (3, throw)"
360424127,COL,DP, 1 (Arenado-LeMahieu-Reynolds)
360424129,ARI,E," Goldschmidt 2 (3, throw, ground ball)"
360424129,ARI,DP," 2 (Segura-Ahmed-Goldschmidt, Segura-Drury-Goldschmidt)"
360424129,ARI,Assists, Owings (Freese at Home); Tomás (Marte at 2nd base)
360424129,ARI,PB, Castillo
360424125,STL,E," Gyorko (3, throw); Moss (1, ground ball)"
360424125,STL,DP, 1 (Carpenter-Gyorko-Moss)
360424125,SD,E," Weeks (1, throw)"
360424125,SD,PB, Bethancourt
360424118,BOS,E," Shaw (3, ground ball)"
360424118,BOS,PB, Hanigan
360424118,HOU,E," Altuve 2 (2, catch, throw); Correa (2, throw)"
360424118,HOU,DP," 2 (Correa-Altuve-White, Springer-Castro)"
360424118,HOU,Assists," Springer (Ortiz at 2nd base, Ramírez at Home)"
360425114,CHW,Assists, Eaton (Encarnación at 3rd base)
360425106,OAK,PB, Vogt
360425106,DET,E," Upton (1, bobble); Zimmermann (2, catch)"
360425106,DET,DP, 1 (Aviles-Iglesias-Cabrera)
360425115,ATL,E," Pierzynski (1, dropped foul ball); García (7, throw)"
360425115,ATL,DP, 1 (Pierzynski-García)
360425121,NYM,E," Syndergaard (1, throw)"
360425130,BAL,DP, 1 (Schoop-Hardy-Davis)
360425113,NYY,E," Gregorius (4, ground ball)"
360425113,NYY,DP," 3 (Gregorius-Castro-Teixeira, Castro-Teixeira-Gregorius, Gregorius-Teixeira)"
360425113,TEX,DP, 1 (Odor-Andrus-Fielder)
360425113,TEX,PB, Nicholas
360425109,MIN,E," Suzuki (1, catch)"
360425109,MIN,DP, 1 (Núñez-Park)
360425109,MIN,Assists, Arcia (Byrd at 2nd base)
360425127,COL,DP, 1 (Bettis-Story-Reynolds)
360425129,STL,E," Wong (4, ground ball)"
360425129,STL,DP," 2 (Díaz-Gyorko-Moss, Tejada-Díaz-Moss)"
360425129,STL,PB, Molina 2
360425129,ARI,DP, 1 (Drury-Segura-Goldschmidt)
360425103,KC,DP, 2 (Escobar-Infante-Hosmer 2)
360425103,KC,Assists, Dyson (Calhoun at 3rd base)
360425103,LAA,E," Pujols (2, ground ball)"
360425112,HOU,DP," 2 (Altuve-Correa-White, Altuve-White)"
360425112,SEA,Assists, Martín (Altuve at 2nd base)
360425119,MIA,E," Yelich (2, fly ball)"
360425119,MIA,DP, 1 (Dietrich-Gordon-Bour)
360425119,MIA,PB, Realmuto
360425119,LAD,DP, 1 (Grandal-Culberson)
360425126,SD,Assists, Upton Jr. (Duffy at 2nd base)
360425126,SD,PB, Norris 2
360426120,PHI,E," Velasquez (1, throw)"
360426120,WSH,DP," 2 (Murphy-Espinosa-Zimmerman, Rendon-Zimmerman)"
360426120,WSH,PB, Lobatón 2
360426114,TOR,E," Tulowitzki (1, ground ball)"
360426114,TOR,DP, 2 (Barney-Tulowitzki-Encarnación 2)
360426106,OAK,DP, 1 (Semien-Lowrie-Alonso)
360426106,DET,DP," 2 (Cabrera-Iglesias, Castellanos-Kinsler-Cabrera)"
360426115,BOS,E," Shaw (4, throw)"
360426115,ATL,DP, 1 (Castro-Freeman)
360426121,NYM,E," Flores (1, ground ball)"
360426121,NYM,DP, 1 (Walker-Cabrera-Flores)
360426130,TB,DP," 3 (Longoria-Forsythe-Morrison, Miller-Forsythe-Morrison 2)"
360426113,NYY,DP," 2 (Castro-Gregorius-Ackley, Nova-Gregorius-Ackley)"
360426113,TEX,DP," 2 (Moreland-Andrus-Moreland, Andrus-Moreland)"
360426116,MIL,E," Hill (1, ground ball)"
360426116,CHC,DP, 1 (Zobrist-Russell-Rizzo)
360426109,CLE,Assists, Chisenhall (D. Santana at 3rd base)
360426127,PIT,E," Harrison (3, ground ball)"
360426127,PIT,DP," 2 (Mercer-Harrison-Rodriguez, Rodriguez-Mercer-Scahill)"
360426127,PIT,Assists, Marte (Parra at Home)
360426127,PIT,PB, Cervelli
360426129,STL,DP, 1 (Moss-Díaz-Moss)
360426129,ARI,DP, 1 (Lamb-Segura-Goldschmidt)
360426103,KC,E," Escobar (4, bobble)"
360426103,LAA,DP," 3 (Giavotella-Simmons-Cron 2, Simmons-Cron)"
360426112,HOU,E," Correa (3, throw)"
360426112,HOU,PB, Castro
360426112,SEA,E," Aoki (1, bobble)"
360426119,MIA,E," Realmuto (2, throw)"
360426126,SF,DP," 2 (Crawford-Panik-Belt, Posey-Panik)"
360427126,SD,E," Wallace (1, pop up)"
360427126,SD,DP, 1 (Weeks-Ramírez-Myers)
360427126,SF,DP, 1 (Crawford-Panik-Belt)
360427126,SF,PB, Brown
360427120,PHI,DP, 1 (Hellickson-Galvis-Ruf)
360427120,WSH,E," Rendon (1, throw)"
360427120,WSH,DP," 2 (Murphy-Espinosa-Zimmerman, Zimmerman-Espinosa-Zimmerman)"
360427114,TOR,DP, 1 (Tulowitzki-Goins-Dominguez)
360427102,ATL,DP, 1 (Freeman-Aybar-Gant)
360427102,BOS,E," Wright (1, throw)"
360427102,BOS,PB, Hanigan 4
360427106,OAK,E," Semien (2, ground ball); Dull (1, throw)"
360427106,OAK,DP, 1 (Lowrie-Semien-Alonso)
360427121,CIN,E," Schebler (2, line drive); Cozart (3, throw); Mesoraco (1, catchers interference)"
360427121,CIN,DP, 1 (Mesoraco-Cozart-De Jesús)
360427121,NYM,E," Duda (1, catch); Walker (1, ground ball)"
360427121,NYM,DP, 1 (Cabrera-Walker-Duda)
360427113,NYY,DP, 1 (Sabathia-Teixeira-McCann-Headley)
360427113,TEX,DP," 2 (Odor-Andrus-Alberto, Andrus-Odor-Alberto)"
360427109,CLE,E," Tomlin 2 (2, throw 2)"
360427109,MIN,E," Rosario (2, fly ball); Núñez (1, ground ball)"
360427109,MIN,DP, 1 (Núñez-Dozier-Mauer)
360427109,MIN,Assists, Rosario (Ramírez at 2nd base)
360427127,PIT,DP," 2 (Freese-Harrison-Jaso, Mercer-Rodriguez-Rogers)"
360427127,COL,DP, 1 (Arenado-LeMahieu-Reynolds)
360427129,STL,E," Tejada (1, throw)"
360427129,STL,DP," 2 (Gyorko-Tejada, Molina-Díaz-Carpenter)"
360427129,ARI,E," Ahmed (2, catch)"
360427129,ARI,DP, 1 (Ahmed-Segura-Goldschmidt)
360427103,LAA,DP, 1 (Pennington-Simmons-Pujols)
360427112,HOU,DP, 1 (Correa-Altuve-González)
360427112,SEA,E," Cruz (1, line drive)"
360427112,SEA,DP, 1 (Seager-Marte-Lee)
360427112,SEA,Assists, Martín (Rasmus at Home)
360427119,MIA,DP, 1 (Nicolino-Gordon-Johnson)
360427119,LAD,DP, 1 (Kendrick-Seager-Gonzalez)
360428106,OAK,DP, 1 (Coghlan-Lowrie-Alonso)
360428106,DET,DP, 1 (Kinsler-Iglesias-Cabrera)
360428106,DET,PB, Saltalamacchia
360428116,MIL,E," Capuano (1, throw); Rivera (2, catch)"
360428116,MIL,PB, Lucroy
360428116,CHC,E," Ross (1, throw); Cahill (1, throw)"
360428116,CHC,DP," 2 (Zobrist-Russell-Rizzo, Zobrist-Rizzo)"
360428120,PHI,DP, 1 (Galvis-C. Hernández-Ruf)
360428101,CHW,E," Lawrie (2, ground ball)"
360428101,CHW,DP, 1 (Eaton-Abreu)
360428101,CHW,Assists, Jackson (Davis at Home); Eaton (Rickard at 1st base)
360428102,ATL,E," Freeman (3, throw); Pierzynski (2, dropped foul ball)"
360428102,ATL,DP, 1 (Peterson-Aybar-Freeman)
360428102,ATL,PB, Pierzynski 2
360428129,STL,DP, 1 (Díaz-Gyorko-Adams)
360428129,ARI,E," Ahmed (3, ground ball)"
360428129,ARI,DP, 1 (Segura-Ahmed-Goldschmidt)
360428119,MIA,E," Gordon (2, ground ball)"
360428119,MIA,DP," 2 (Gordon-Hechavarría-Bour, Hechavarría-Rojas)"
360429116,ATL,DP," 3 (Blair-Castro-Freeman, Aybar-Freeman, Aybar-Castro-Freeman)"
360429116,CHC,DP, 1 (Rizzo-Russell-Lester)
360429101,CHW,E," Lawrie (3, ground ball); Rollins (2, throw)"
360429101,CHW,DP, 1 (Rollins-Lawrie-Abreu)
360429101,CHW,Assists, Eaton (Rickard at Home)
360429101,BAL,DP," 2 (Hardy-Schoop-Davis, Jones-Wieters)"
360429101,BAL,Assists, Jones (Rollins at Home)
360429122,CLE,E," Napoli (3, ground ball)"
360429122,CLE,DP," 2 (Napoli-Lindor, Lindor-Kipnis-Napoli)"
360429122,PHI,DP, 1 (C. Hernández-Galvis-Howard)
360429123,CIN,DP," 2 (Phillips-Cozart-Votto, Votto)"
360429102,NYY,E," Headley (2, ground ball)"
360429102,BOS,DP," 4 (Shaw-Pedroia-Ramírez, Holt-Hanigan, Hanigan-Bogaerts, Bogaerts-Ramírez)"
360429102,BOS,Assists, Holt (Castro at Home)
360429121,NYM,E," Wright (3, throw)"
360429121,NYM,DP," 2 (Plawecki-Cabrera, Wright-Duda)"
360429130,TOR,Assists, Bautista (Guyer at 2nd base)
360429130,TB,Assists, Souza Jr. (Tulowitzki at 3rd base)
360429113,LAA,DP," 2 (Simmons-Giavotella-Cron, Ortega-Simmons-Cron)"
360429113,LAA,Assists, Ortega (Beltré at 1st base)
360429113,TEX,DP," 2 (Odor-Moreland, Andrus-Odor-Moreland)"
360429113,TEX,Assists, Desmond (Pujols at 2nd base)
360429108,MIA,E," Rojas (2, ground ball); Ureña (1, ground ball)"
360429108,MIA,DP, 1 (Prado-Dietrich-Bour)
360429108,MIL,DP, 1 (Hill-Pérez-Carter)
360429108,MIL,TP, 1 (Hill-Rivera-Carter)
360429108,MIL,Assists, Braun (Ozuna at 3rd base)
360429109,MIN,DP," 4 (Escobar-Mauer, Núñez-Mauer, Escobar-Dozier-Mauer, Dozier-Escobar)"
360429124,WSH,E," Rendon (2, throw)"
360429124,WSH,DP," 2 (Espinosa-Murphy-Zimmerman, Murphy-Espinosa-Zimmerman)"
360429129,COL,DP," 2 (LeMahieu-Reynolds, Story)"
360429111,HOU,E," Kratz (1, throw)"
360429111,OAK,DP, 1 (Semien-Lowrie-Alonso)
360429111,OAK,Assists, Burns (Gómez at 3rd base)
360429112,SEA,E," Hernández (1, throw); Iannetta (1, throw)"
360429112,SEA,DP, 1 (Canó-Marte-Lind)
360429119,SD,Assists, Kemp (Grandal at 2nd base)
360429119,LAD,E," Gonzalez (1, ground ball)"
360429119,LAD,DP, 1 (Utley-Seager-Gonzalez)
360430109,DET,E," J.D. Martinez (3, fly ball)"
360430109,DET,DP," 2 (Kinsler-Iglesias-Cabrera, Saltalamacchia-Kinsler)"
360430109,MIN,E," Núñez 2 (3, ground ball 2)"
360430109,MIN,DP," 2 (Duffey-Escobar-Park, Dozier)"
360430124,WSH,E," Rendon (3, ground ball)"
360430124,WSH,DP, 1 (Murphy-Espinosa-Zimmerman)
360430124,STL,E," Hazelbaker 2 (2, bobble, throw); Tejada (2, ground ball)"
360430124,STL,DP," 2 (Tejada-Wong-Adams, Díaz-Adams)"
360430111,OAK,DP," 3 (Coghlan-Lowrie-Alonso, Lowrie-Semien-Alonso, Semien-Lowrie-Alonso)"
360430121,SF,DP, 1 (Belt-Crawford-Cain)
360430121,NYM,E," Flores (2, throw)"
360430121,NYM,DP, 1 (Walker-Cabrera-Duda)
360430121,NYM,Assists, Granderson (Belt at 3rd base)
360430130,TOR,E," Pillar (1, bobble)"
360430130,TOR,DP, 1 (Tulowitzki-Goins-Smoak)
360430130,TB,E," Kiermaier (1, bobble)"
360430101,CHW,E," Navarro (2, throw); Abreu (2, catch)"
360430101,CHW,DP," 2 (Frazier-Lawrie, Lawrie-C. Sánchez-Abreu)"
360430101,CHW,Assists, Eaton (Trumbo at 2nd base)
360430101,BAL,E," Machado (1, throw); Schoop (1, pop up)"
360430101,BAL,DP," 2 (Machado-Schoop-Davis, Gausman-Schoop-Davis)"
360430122,PHI,PB, Rupp
360430123,PIT,E," Harrison (4, ground ball); Cervelli (4, throw)"
360430102,BOS,E," Hernández (1, ground ball)"
360430102,BOS,DP, 1 (Bogaerts-Pedroia-Ramírez)
360430108,MIA,DP, 1 (Hechavarría-Dietrich-Bour)
360430108,MIL,E," Villar (3, ground ball)"
360430113,LAA,E," Trout (1, throw); Simmons (2, ground ball)"
360430113,TEX,DP, 1 (Beltré-Odor-Moreland)
360430129,COL,DP," 2 (LeMahieu-Story-Reynolds, Story-LeMahieu-Reynolds)"
360430129,COL,PB, Hundley
360430129,ARI,E," Hudson (1, throw)"
360430129,ARI,DP," 2 (Greinke-Ahmed-Goldschmidt, Ahmed-Segura-Goldschmidt)"
360430119,SD,DP, 1 (Ramírez-Myers)
360430112,KC,DP," 2 (Hosmer-Escobar-Hosmer, Escobar-Hosmer)"
360430112,SEA,DP, 1 (Marte-Canó-Lind)
360501121,SF,DP, 1 (Crawford-Tomlinson-Belt)
360501121,NYM,DP, 1 (Flores-Campbell)
